Datetime,Electric,Gas,Water
2019-11-06,57.375,101.74841666666667,0.3567708333333333
2019-11-07,56.104166666666664,107.32370833333334,0.24375
2019-11-08,55.8125,95.47627083333333,0.20260416666666667
2019-11-09,49.208333333333336,73.40758333333333,0.15745833333333334
2019-11-10,38.604166666666664,1.3938750000000002,0.050833333333333335
2019-11-11,56.458333333333336,165.63152083333333,0.29375
2019-11-12,59.041666666666664,133.10929166666668,0.30583333333333335
2019-11-13,57.041666666666664,118.47422916666666,0.283
2019-11-14,57.958333333333336,123.12020833333334,0.31895833333333334
2019-11-15,58.958333333333336,111.96977083333333,0.2665625
2019-11-16,37.96875,1.6261875000000001,0.0976875
2019-11-17,37.260416666666664,1.3938750000000002,0.05320833333333334
2019-11-18,58.458333333333336,167.72229166666668,0.3372916666666667
2019-11-19,61.3125,142.1690625,0.3022708333333333
2019-11-20,59.75,132.1800625,0.25885416666666666
2019-11-21,60.895833333333336,134.03845833333335,0.3026041666666667
2019-11-22,58.020833333333336,116.84810416666666,0.2662291666666667
2019-11-23,36.21875,1.3938541666666666,0.06481250000000001
2019-11-24,36.385416666666664,1.3938333333333333,0.06666666666666667
2019-11-25,58.0625,145.42125000000001,0.29331250000000003
2019-11-26,59.25,95.01172916666667,0.2770416666666667
2019-11-27,58.96875,89.90100000000001,0.26666666666666666
2019-11-28,59.9375,95.24397916666668,0.3183125
2019-11-29,60.15625,121.02945833333332,0.248
2019-11-30,41.729166666666664,1.6261875000000001,0.07429166666666666
2019-12-01,42.479166666666664,28.57325,0.04977083333333334
2019-12-02,62.489583333333336,225.56545833333334,0.29583333333333334
2019-12-03,58.598958333333336,157.036375,0.3026041666666667
2019-12-04,59.421875,152.39035416666667,0.43729166666666663
2019-12-05,60.177083333333336,139.61379166666669,0.4015625
2019-12-06,57.708333333333336,101.05158333333333,0.34041666666666665
2019-12-07,49.333333333333336,69.69072916666667,0.14979166666666666
2019-12-08,41.177083333333336,1.6261875000000001,0.11270833333333334
2019-12-09,59.15625,164.93466666666666,0.34093749999999995
2019-12-10,61.260416666666664,133.57387500000002,0.28779166666666667
2019-12-11,59.739583333333336,128.92783333333333,0.2832291666666667
2019-12-12,59.625,143.33052083333334,0.27739583333333334
2019-12-13,55.520833333333336,130.78625,0.27406250000000004
2019-12-14,40.020833333333336,1.8585,0.035625
2019-12-15,38.770833333333336,12.7766875,0.04645833333333333
2019-12-16,53.166666666666664,208.6074583333333,0.1664375
2019-12-17,52.057291666666664,161.91470833333332,0.17364583333333336
2019-12-18,50.942708333333336,148.90574999999998,0.23691666666666666
2019-12-19,49.833333333333336,120.79720833333333,0.23725
2019-12-20,45.166666666666664,108.48522916666667,0.20208333333333336
2019-12-21,29.604166666666668,0.6969375000000001,0.06164583333333334
2019-12-22,29.671875,0.0,0.04614583333333333
2019-12-23,32.359375,0.0,0.04645833333333333
2019-12-24,31.59375,0.0,0.024249999999999997
2019-12-25,33.302083333333336,0.0,0.026125
2019-12-26,33.510416666666664,0.0,0.026145833333333337
2019-12-27,32.541666666666664,0.0,0.033
2019-12-28,29.5,0.0,0.030187500000000003
2019-12-29,25.687479166666666,0.0,0.03060416666666667
2019-12-30,30.1875,0.0,0.03383333333333333
2019-12-31,29.8125,0.0,0.0264375
2020-01-01,32.864583333333336,0.0,0.029458333333333333
2020-01-02,43.052083333333336,0.0,0.117875
2020-01-03,45.677083333333336,0.0,0.12322916666666667
2020-01-04,30.489583333333332,0.0,0.050812500000000003
2020-01-05,30.614583333333332,0.6969375000000001,0.10635416666666665
2020-01-06,53.40625,0.0,0.26729166666666665
2020-01-07,56.739583333333336,0.0,0.2753125
2020-01-08,55.104166666666664,0.0,0.2838541666666667
2020-01-09,58.09375,3.949145833333333,0.30239583333333336
2020-01-10,57.208333333333336,2.3230416666666667,0.31072916666666667
2020-01-11,47.333333333333336,0.0,0.16477083333333334
2020-01-12,39.875,0.0,0.10177083333333332
2020-01-13,60.458333333333336,0.0,0.2864583333333333
2020-01-14,60.416666666666664,0.0,0.29031250000000003
2020-01-15,58.5546875,1.3938125000000001,0.2795
2020-01-16,59.53125,0.0,0.25166666666666665
2020-01-17,59.4375,0.0,0.25927083333333334
2020-01-18,41.8125,0.0,0.06220833333333333
2020-01-19,42.3125,0.0,0.10947916666666667
2020-01-20,59.989583333333336,0.0,0.39177083333333335
2020-01-21,59.71875,0.0,0.30264583333333334
2020-01-22,57.3125,0.0,0.25708333333333333
2020-01-23,59.552083333333336,54.12647916666666,0.2870625
2020-01-24,58.020833333333336,98.26395833333333,0.2409375
2020-01-25,36.84375,59.93408333333333,0.1305
2020-01-26,36.0,82.0028125,0.0484375
2020-01-27,56.739583333333336,136.59381249999998,0.27010416666666665
2020-01-28,59.010416666666664,136.82610416666668,0.2752708333333333
2020-01-29,58.875,125.44331249999999,0.2657291666666667
2020-01-30,58.572916666666664,96.17322916666666,0.29520833333333335
2020-01-31,57.177083333333336,80.60904166666667,0.2621875
2020-02-01,38.270833333333336,48.318937500000004,0.08966666666666667
2020-02-02,37.0,65.74160416666668,0.060375000000000005
2020-02-03,58.083333333333336,107.09145833333334,0.29110416666666666
2020-02-04,58.6875,120.79729166666665,0.2831458333333334
2020-02-05,56.99477083333333,110.7501875,0.28477083333333336
2020-02-06,58.380208333333336,122.48141666666668,0.2899583333333333
2020-02-07,56.854166666666664,124.28179166666666,0.2554166666666667
2020-02-08,36.40625,55.752604166666664,0.06204166666666667
2020-02-09,36.607625,67.83233333333332,0.05810416666666667
2020-02-10,57.777770833333335,164.70235416666665,0.2880833333333333
2020-02-11,59.65625,186.77110416666665,0.2892708333333333
2020-02-12,60.072916666666664,146.58277083333334,0.2551875
2020-02-13,58.3125,119.17110416666667,0.2821875
2020-02-14,59.020833333333336,110.11137500000001,0.24208333333333334
2020-02-15,48.229166666666664,66.903125,0.1428125
2020-02-16,36.708333333333336,57.146375,0.05125
2020-02-17,57.03125,137.98764583333335,0.31906249999999997
2020-02-18,61.59375,121.02960416666667,0.31479166666666664
2020-02-19,60.0625,129.62472916666667,0.26477083333333334
2020-02-20,58.760416666666664,115.68660416666667,0.28395833333333337
2020-02-21,58.854166666666664,127.76633333333332,0.23904166666666668
2020-02-22,40.0,54.823375,0.08791666666666666
2020-02-23,40.166666666666664,65.04470833333333,0.069375
2020-02-24,56.385416666666664,136.36152083333334,0.21239583333333334
2020-02-25,57.875,133.57385416666668,0.29458333333333336
2020-02-26,58.479166666666664,138.68452083333332,0.2695
2020-02-27,57.75,137.0584375,0.26610416666666664
2020-02-28,58.166666666666664,135.66458333333335,0.21
2020-02-29,41.59375,70.8523125,0.0834375
2020-03-01,39.708333333333336,97.1024375,0.07383333333333333
2020-03-02,59.03125,148.44122916666666,0.2809375
2020-03-03,59.020833333333336,130.554,0.189375
2020-03-04,57.791666666666664,128.46320833333334,0.19125
2020-03-05,60.90625,130.08935416666665,0.2125
2020-03-06,59.739583333333336,124.7464375,0.19041666666666668
2020-03-07,37.4375,64.81241666666666,0.06135416666666666
2020-03-08,36.729166666666664,61.09560416666667,0.12935416666666666
2020-03-09,59.104166666666664,129.16014583333333,0.3614583333333334
2020-03-10,61.208333333333336,67.36777083333332,0.305
2020-03-11,57.1875,78.98283333333333,0.2683333333333333
2020-03-12,56.541666666666664,93.3855625,0.29814583333333333
2020-03-13,58.270833333333336,89.66872916666667,0.2585625
2020-03-14,44.458333333333336,72.01372916666666,0.1009375
2020-03-15,36.083333333333336,53.197291666666665,0.063125
2020-03-16,57.104166666666664,117.0804375,0.31633333333333336
2020-03-17,56.125,90.36566666666666,0.25833333333333336
2020-03-18,48.208333333333336,76.8921875,0.1679166666666667
2020-03-19,49.135416666666664,89.43647916666667,0.15375
2020-03-20,49.270833333333336,95.47633333333333,0.16624999999999998
2020-03-21,33.21875,58.54022916666667,0.03145833333333333
2020-03-22,33.942708333333336,88.97179166666666,0.02802083333333333
2020-03-23,45.03125,110.80829166666666,0.12614583333333332
2020-03-24,37.395833333333336,73.87216666666667,0.05395833333333333
2020-03-25,33.979166666666664,53.661875,0.031145833333333334
2020-03-26,33.791666666666664,73.40758333333333,0.028833333333333332
2020-03-27,33.114583333333336,94.77939583333334,0.028604166666666667
2020-03-28,32.46875,68.52920833333333,0.029562500000000002
2020-03-29,32.6875,90.83022916666665,0.02925
2020-03-30,33.75,141.23985416666667,0.028
2020-03-31,33.125,114.5250625,0.029791666666666664
2020-04-01,33.333333333333336,103.8391875,0.0248125
2020-04-02,29.958333333333332,65.50929166666667,0.022458333333333334
2020-04-03,27.8125,61.327875,0.022708333333333334
2020-04-04,26.322916666666668,44.83441666666667,0.023770833333333335
2020-04-05,26.385416666666668,36.93610416666667,0.023645833333333335
2020-04-06,27.333333333333332,0.92925,0.022333333333333334
2020-04-07,27.260416666666668,61.32785416666667,0.02291666666666667
2020-04-08,26.53125,24.62408333333333,0.02291666666666667
2020-04-09,26.479166666666668,8.130604166666666,0.0231875
2020-04-10,26.614583333333332,28.34091666666667,0.0220625
2020-04-11,26.072916666666668,0.92925,0.0228125
2020-04-12,25.833333333333332,0.6969375000000001,0.021104166666666663
2020-04-13,27.25,75.730625,0.021145833333333336
2020-04-14,27.0625,63.8831875,0.021958333333333333
2020-04-15,27.125,45.995875000000005,0.0221875
2020-04-16,27.354166666666668,29.037833333333335,0.023000000000000003
2020-04-17,26.25,34.845395833333335,0.021791666666666668
2020-04-18,26.197916666666668,78.05360416666666,0.023333333333333334
2020-04-19,25.78125,56.91410416666667,0.022166666666666668
2020-04-20,27.062479166666666,61.09552083333333,0.0224375
2020-04-21,26.947916666666668,45.06666666666667,0.022291666666666668
2020-04-22,27.21875,39.9560625,0.0509375
2020-04-23,26.895833333333332,42.51139583333333,0.04854166666666667
2020-04-24,26.5,30.89625,0.04697916666666666
2020-04-25,25.354166666666668,33.9161875,0.04697916666666666
2020-04-26,25.75,0.92925,0.04833333333333334
2020-04-27,27.427083333333332,13.009020833333333,0.06041666666666667
2020-04-28,26.802083333333332,103.83916666666666,0.04539583333333334
2020-04-29,26.458333333333332,59.4694375,0.04583333333333334
2020-04-30,27.020833333333332,1.1615624999999998,0.6640625
2020-05-01,27.208333333333332,1.1615624999999998,0.6628124999999999
2020-05-02,26.09375,1.1615624999999998,0.17154166666666668
2020-05-03,24.4375,1.1615624999999998,0.08125
2020-05-04,25.677083333333332,1.1615624999999998,0.02677083333333333
2020-05-05,26.552083333333332,6.504520833333333,0.13395833333333332
2020-05-06,27.260416666666668,1.1615416666666667,0.17354166666666668
2020-05-07,26.677083333333332,0.92925,0.02814583333333333
2020-05-08,26.697916666666668,0.9292291666666667,0.026875
2020-05-09,25.75,0.92925,0.026979166666666665
2020-05-10,24.916666666666668,0.92925,0.025208333333333333
2020-05-11,25.895833333333332,0.92925,0.03072916666666667
2020-05-12,25.895833333333332,1.1615624999999998,0.02802083333333333
2020-05-13,27.520833333333332,7.201395833333334,0.024374999999999997
2020-05-14,28.520833333333332,1.1615416666666667,0.036145833333333335
