Datetime,Electric,Water,Gas
2014-11-20,4645.305,23.036,2627.7
2014-11-21,4525.396,14.585,2707.2
2014-11-22,2368.681,2.207,199.4
2014-11-23,2381.866,2.067,206.0
2014-11-24,4560.381,14.282,4097.0
2014-11-25,4772.919,14.517,4071.7
2014-11-26,4706.682,15.125,3244.5
2014-11-27,4728.181,17.656,2989.835
2014-11-28,4351.401,13.174,2478.069
2014-11-29,2241.167,1.592,206.7
2014-11-30,2253.845,1.792,206.1
2014-12-01,4613.291,14.613,3098.512
2014-12-02,4719.966,13.471,2888.838
2014-12-03,4644.08,11.965,2972.4
2014-12-04,4708.528,14.627,3124.9
2014-12-05,4438.988,13.066,2789.7
2014-12-06,2341.744,0.618,215.0
2014-12-07,2358.872,0.708,215.7
2014-12-08,4522.154,11.241,3703.929
2014-12-09,4586.865,12.588000000000001,3485.1240000000003
2014-12-10,4339.347,11.883000000000001,4034.2
2014-12-11,4406.977,13.1,4690.6
2014-12-12,4180.423,9.37,4110.3
2014-12-13,2244.919,0.13999999999999999,215.5
2014-12-14,2232.524,0.221,220.3
2014-12-15,4023.421,10.02,5502.6
2014-12-16,3954.4809999999998,14.024000000000001,4625.0
2014-12-17,3844.032,16.614,3920.0
2014-12-18,3887.644,9.286,3073.4
2014-12-19,3604.522,8.934,2950.1
2014-12-20,2175.041,1.396,199.7
2014-12-21,2105.032,1.048,206.3
2014-12-22,3472.907,7.135,3963.5
2014-12-23,2931.42,5.49,3350.1
2014-12-24,1667.088,0.857,197.4
2014-12-25,1652.548,1.193,207.8
2014-12-26,1642.22,1.172,213.4
2014-12-27,1641.148,0.571,219.5
2014-12-28,1676.589,0.751,215.70000000000002
2014-12-29,1885.28,0.7,1412.2
2014-12-30,2025.529,0.589,5024.2
2014-12-31,1913.395,0.37,4849.0
2015-01-01,1865.117,0.297,4328.0
2015-01-02,1840.079,0.244,4305.6
2015-01-03,1858.301,0.119,207.4
2015-01-04,1977.536,0.32,5282.3
2015-01-05,4190.784,11.497,5485.1
2015-01-06,4272.246,13.001999999999999,4678.1
2015-01-07,4201.264,15.499,4649.0
2015-01-08,4279.535,13.988,3980.6
2015-01-09,4014.524,12.758,3599.5
2015-01-10,2736.9900000000002,6.8919999999999995,2883.9
2015-01-11,2252.574,1.172,208.6
2015-01-12,4472.481,14.338,4478.1
2015-01-13,4461.782,18.317,4049.9
2015-01-14,4334.952,18.738,4006.3
2015-01-15,4340.442,20.281,3698.0
2015-01-16,4240.286,17.319,3699.7
2015-01-17,2477.78,0.64,214.5
2015-01-18,2539.38,0.788,219.2
2015-01-19,4622.645,13.187,4760.0
2015-01-20,4517.05,12.693,4333.6
2015-01-21,4646.814,10.287,4220.4
2015-01-22,4652.707,18.366,3987.2
2015-01-23,4332.508,21.691,3980.1
2015-01-24,2482.297,1.553,209.4
2015-01-25,2447.975,1.978,209.3
2015-01-26,4514.718,14.246,4560.2
2015-01-27,4543.982,15.41,4102.3
2015-01-28,4694.122,12.909,2875.9
2015-01-29,4830.379,16.53,3171.9
2015-01-30,4441.523,11.36,5072.4
2015-01-31,2682.979,2.036,7062.0
2015-02-01,2663.479,2.067,5531.8
2015-02-02,4684.759,17.092,7178.4
2015-02-03,4833.155,14.932,4678.6
2015-02-04,4637.671,11.967,3736.8
2015-02-05,4652.672,18.54,4057.0
2015-02-06,3947.793,21.562,3815.4
2015-02-07,2533.83,0.714,215.9
2015-02-08,2477.913,0.974,219.0
2015-02-09,4240.19,12.905,4199.7
2015-02-10,4445.33,15.684,4472.9
2015-02-11,4327.358,16.231,4019.0
2015-02-12,4422.532,15.642,3995.0
2015-02-13,4090.314,13.508,3793.1
2015-02-14,2145.614,4.836,205.20000000000002
2015-02-15,2198.128,3.152,210.3
2015-02-16,4368.142,15.419,4840.8
2015-02-17,4268.969,14.672,4070.5
2015-02-18,4040.942,15.401,3843.7
2015-02-19,4198.466,18.761,3726.1
2015-02-20,3874.231,10.421,3628.0
2015-02-21,2173.695,0.201,206.70000000000002
2015-02-22,2226.028,0.22,222.0
2015-02-23,3974.214,16.353,5758.5
2015-02-24,4183.419,19.951999999999998,4940.6
2015-02-25,4043.188,12.998,3734.5
2015-02-26,4044.831,14.087,3516.1
2015-02-27,3682.102,13.212,3565.8
2015-02-28,1999.135,5.29,215.9
2015-03-01,2083.421,6.505,220.6
2015-03-02,4298.871,16.494,5773.8
2015-03-03,4181.173,16.557,4714.5
2015-03-04,4298.559,19.702,4084.0
2015-03-05,4362.144,25.626,4073.7000000000003
2015-03-06,3874.492,21.536,3185.5
2015-03-07,1850.189,0.299,203.9
2015-03-08,2028.41,0.328,204.6
2015-03-09,4434.122,15.482,4776.6
2015-03-10,4098.775,15.521,3300.2
2015-03-11,4022.998,14.245,3382.4
2015-03-12,4127.107,16.81,2722.6
2015-03-13,3789.256,13.093,3006.8
2015-03-14,2067.203,0.67,212.7
2015-03-15,2026.994,0.497,218.8
2015-03-16,4397.897,20.332,4576.0
2015-03-17,4456.089,23.55,3583.2000000000003
2015-03-18,4235.218,13.377,3342.6
2015-03-19,4347.945,13.983,3505.6
2015-03-20,3829.312,16.18,2961.5
2015-03-21,2475.801,2.1550000000000002,2578.5
2015-03-22,1905.381,1.959,206.5
2015-03-23,3787.0280000000002,12.967,4414.9
2015-03-24,3867.223,14.479,3553.0
2015-03-25,3725.7,12.605,3218.4
2015-03-26,3791.993,12.489,3483.3
2015-03-27,3534.903,11.388,3180.1
2015-03-28,1876.835,0.241,204.5
2015-03-29,1840.641,0.391,207.6
2015-03-30,3393.197,12.85,4765.6
2015-03-31,3402.579,11.149,4051.7
2015-04-01,3264.753,17.117,3981.7
2015-04-02,3080.027,17.436,3155.9
2015-04-03,2089.513,0.13,2867.4
2015-04-04,1845.068,0.10999999999999999,193.5
2015-04-05,1776.392,0.066,193.4
2015-04-06,1924.138,0.10300000000000001,2772.1
2015-04-07,1941.579,0.52,2098.3
2015-04-08,3041.928,9.138,2391.3
2015-04-09,3116.281,11.241,2134.8
2015-04-10,2914.309,8.202,1953.3
2015-04-11,1785.316,1.298,188.0
2015-04-12,1804.147,1.118,195.2
2015-04-13,3906.714,16.982,3071.8
2015-04-14,4030.484,21.109,1874.7
2015-04-15,3760.176,23.543,1402.6
2015-04-16,4266.887,18.635,2138.5
2015-04-17,3889.398,19.431,2203.6
2015-04-18,1916.281,1.604,210.3
2015-04-19,1917.048,1.168,213.5
2015-04-20,3949.286,18.129,2247.9
2015-04-21,4074.92,17.431,1781.7
2015-04-22,3870.749,18.95,1633.3
2015-04-23,4096.542,19.006,1693.3999999999999
2015-04-24,3708.718,17.903,1229.4
2015-04-25,1998.569,1.428,184.0
2015-04-26,2015.452,1.134,196.5
2015-04-27,3812.213,19.947,2327.8
2015-04-28,3998.63,18.668,2567.8
2015-04-29,4116.557,21.128,2508.1
2015-04-30,4126.083,22.312,2315.2
2015-05-01,3647.866,18.7,2271.1
2015-05-02,1995.759,4.93,209.4
2015-05-03,1995.854,4.518,202.70000000000002
2015-05-04,2078.453,4.64,1102.8
2015-05-05,3830.483,21.637,1135.4
2015-05-06,4014.714,17.049,1795.7
2015-05-07,3937.105,22.851,2246.7
2015-05-08,3676.695,17.592,957.5
2015-05-09,2129.512,0.451,1693.4
2015-05-10,1970.803,0.221,187.2
2015-05-11,3653.366,12.835,272.40000000000003
2015-05-12,3638.152,12.56,284.8
2015-05-13,3600.431,13.248,273.3
2015-05-14,3589.973,12.76,646.9000000000001
2015-05-15,3300.246,13.014,1285.8
2015-05-16,1922.052,0.9500000000000001,195.1
2015-05-17,1889.554,0.15,191.70000000000002
2015-05-18,3629.8469999999998,9.212,1473.3
2015-05-19,3323.973,12.868,1524.2
2015-05-20,3044.118,12.241,1460.5
2015-05-21,2973.518,12.382,1257.5
2015-05-22,2914.423,11.988999999999999,1055.4
2015-05-23,1546.761,5.128,187.2
2015-05-24,1513.982,4.637,187.1
2015-05-25,1612.188,4.859,190.2
2015-05-26,1580.013,5.487,190.3
2015-05-27,2719.408,10.925,253.2
2015-05-28,2697.1620000000003,7.892,243.6
2015-05-29,2709.713,6.607,248.5
2015-05-30,1642.67,0.331,192.1
2015-05-31,1694.679,0.04,193.5
2015-06-01,2830.082,8.511,274.0
2015-06-02,2887.905,9.83,270.3
2015-06-03,2911.845,10.519,243.70000000000002
2015-06-04,2937.922,9.069,231.1
2015-06-05,2619.666,7.181,228.4
2015-06-06,1528.059,0.15,187.1
2015-06-07,1537.48,0.061,183.8
2015-06-08,2868.665,8.599,243.5
2015-06-09,2869.735,10.12,253.0
2015-06-10,2816.092,10.531,246.7
2015-06-11,2520.341,13.431000000000001,237.3
2015-06-12,2588.224,11.449,234.4
2015-06-13,1616.833,0.1,186.9
2015-06-14,1527.944,0.22,187.3
2015-06-15,2551.049,10.36,246.8
2015-06-16,2648.123,9.152,221.4
2015-06-17,2700.403,8.112,218.4
2015-06-18,2638.767,9.199,231.20000000000002
2015-06-19,2716.36,10.039,225.0
2015-06-20,1591.407,0.08,174.3
2015-06-21,1577.816,0.09,177.6
2015-06-22,2650.787,7.463,232.20000000000002
2015-06-23,2913.545,8.429,226.8
2015-06-24,2788.037,13.434000000000001,225.0
2015-06-25,2793.556,14.105,232.6
2015-06-26,2830.464,7.392,204.4
2015-06-27,1876.164,0.05,171.1
2015-06-28,1806.28,0.03,177.70000000000002
2015-06-29,2876.933,8.911,225.0
2015-06-30,3096.636,8.428,237.8
2015-07-01,2837.983,7.488,202.7
2015-07-02,2763.332,11.39,209.5
2015-07-03,2546.345,8.65,228.0
2015-07-04,2067.034,7.7379999999999995,546.6
2015-07-05,1832.144,13.518,958.2
2015-07-06,2930.777,11.209999999999999,392.0
2015-07-07,2929.481,7.51,224.6
2015-07-08,2820.364,10.059,234.5
2015-07-09,2583.478,7.6690000000000005,244.2
2015-07-10,2516.046,8.889,237.6
2015-07-11,1731.333,0.06,184.1
2015-07-12,1736.819,0.05,184.1
2015-07-13,3071.717,7.01,247.1
2015-07-14,3038.947,7.069,235.8
2015-07-15,2748.646,7.1290000000000004,44.6
2015-07-16,2693.388,6.237,145.6
2015-07-17,2615.6549999999997,6.732,239.2
2015-07-18,1608.914,0.03,185.4
2015-07-19,1623.037,0.02,184.7
2015-07-20,2761.79,7.407,230.3
2015-07-21,2858.772,7.197,224.8
2015-07-22,2947.647,6.939,224.70000000000002
2015-07-23,2798.366,7.321,227.20000000000002
2015-07-24,2759.311,7.469,251.2
2015-07-25,1552.341,0.02,190.1
2015-07-26,1589.634,0.05,199.2
2015-07-27,2743.643,6.629,241.4
2015-07-28,2825.198,10.208,255.2
2015-07-29,2612.841,7.13,254.3
2015-07-30,2676.234,7.42,243.9
2015-07-31,2632.752,7.138,237.3
2015-08-01,1737.956,0.03,193.5
2015-08-02,1797.859,0.03,185.3
2015-08-03,2948.433,7.451,226.0
2015-08-04,2965.046,9.871,231.9
2015-08-05,2738.675,8.541,225.0
2015-08-06,2828.752,6.171,221.8
2015-08-07,2815.501,12.171,234.6
2015-08-08,1842.706,24.828,193.6
2015-08-09,1776.646,25.762,186.7
2015-08-10,3164.336,14.082,269.7
2015-08-11,3229.896,7.6,228.3
2015-08-12,3222.361,8.756,237.5
2015-08-13,3115.087,7.348,237.5
2015-08-14,3167.553,7.43,237.5
2015-08-15,2008.944,0.11,195.1
2015-08-16,1958.367,13.223,195.0
2015-08-17,3025.247,8.62,236.3
2015-08-18,3015.687,8.579,245.0
2015-08-19,2807.516,7.75,230.7
2015-08-20,3002.241,8.27,250.2
2015-08-21,3038.926,6.822,222.5
2015-08-22,1825.268,0.04,180.3
2015-08-23,1842.086,0.04,187.1
2015-08-24,2925.991,14.915,234.4
2015-08-25,2908.541,13.265,231.2
2015-08-26,2963.832,9.975999999999999,234.3
2015-08-27,2774.988,8.969,240.5
2015-08-28,2636.846,8.009,228.0
2015-08-29,1739.357,0.04,190.5
2015-08-30,1813.804,0.05,190.3
2015-08-31,1873.122,0.04,200.0
2015-09-01,2874.192,9.349,247.1
2015-09-02,2931.34,8.619,243.20000000000002
2015-09-03,3021.338,11.306,691.6
2015-09-04,2860.176,12.318,241.2
2015-09-05,1696.812,0.03,206.0
2015-09-06,1647.796,0.09,199.7
2015-09-07,2979.393,8.57,249.9
2015-09-08,3082.357,8.246,247.1
2015-09-09,2978.556,10.839,247.2
2015-09-10,2863.954,12.821,992.8
2015-09-11,2769.64,11.931,1057.5
2015-09-12,2058.485,0.15,1487.8999999999999
2015-09-13,1940.411,0.152,1481.3999999999999
2015-09-14,3356.503,9.064,2696.0
2015-09-15,3436.723,11.648,3114.0
2015-09-16,3292.865,12.700000000000001,1720.5
2015-09-17,3070.387,16.62,351.40000000000003
2015-09-18,3068.715,19.853,250.20000000000002
2015-09-19,2142.679,9.088000000000001,291.4
2015-09-20,1764.902,0.07100000000000001,186.5
2015-09-21,3316.169,10.081,251.0
2015-09-22,3270.724,12.03,248.3
2015-09-23,3092.667,12.02,298.7
2015-09-24,3146.852,11.903,260.1
2015-09-25,2946.419,11.312,237.7
2015-09-26,1812.56,0.5700000000000001,199.9
2015-09-27,1850.6499999999999,1.0,196.5
2015-09-28,3022.844,8.587,1017.2
2015-09-29,3158.357,9.369,1014.4
2015-09-30,3015.721,7.871,932.1999999999999
2015-10-01,3149.236,9.583,1131.2
2015-10-02,3020.944,7.058,1090.0
2015-10-03,1845.583,0.16,196.4
2015-10-04,1715.599,0.10099999999999999,196.6
2015-10-05,3861.642,12.832,837.7
2015-10-06,3701.815,12.291,317.3
2015-10-07,3812.906,11.399,293.0
2015-10-08,3532.178,13.362,1112.2
2015-10-09,3539.375,11.892000000000001,1265.1000000000001
2015-10-10,1773.296,0.11,204.0
2015-10-11,1762.724,0.10099999999999999,210.6
2015-10-12,3842.292,14.219,1956.6000000000001
2015-10-13,3986.978,16.071,1924.8
2015-10-14,3840.52,14.61,1955.8
2015-10-15,4101.317,14.958,1941.5
2015-10-16,3833.649,11.084,1849.3999999999999
2015-10-17,2421.463,1.612,1463.6
2015-10-18,1810.0240000000001,0.91,205.6
2015-10-19,3984.749,13.849,2065.4
2015-10-20,3834.767,13.033,1655.5
2015-10-21,3663.23,10.874,1514.4
2015-10-22,3937.342,12.506,1430.3
2015-10-23,3748.745,11.993,1528.9
2015-10-24,1837.111,0.181,206.3
2015-10-25,1788.1490000000001,0.16999999999999998,209.6
2015-10-26,3914.547,14.072000000000001,2057.7
2015-10-27,3937.616,13.587,1546.8
2015-10-28,3901.795,13.036999999999999,1726.0
2015-10-29,4046.845,13.089,1840.7
2015-10-30,3885.062,10.849,1712.6
2015-10-31,2008.662,0.22,199.7
2015-11-01,1955.312,0.449,212.6
2015-11-02,4219.419,13.977,2205.7
2015-11-03,4221.397,14.542,1832.8
2015-11-04,4014.514,11.98,1282.0
2015-11-05,4163.59,15.052,1790.2
2015-11-06,3990.778,13.582,1634.5
2015-11-07,1904.241,0.19,200.1
2015-11-08,1908.244,0.13,199.8
2015-11-09,3947.723,14.638,2466.1
2015-11-10,3921.869,17.557,1763.4
2015-11-11,3915.994,12.501,1598.5
2015-11-12,3766.689,21.319,1737.2
2015-11-13,3691.1839999999997,24.416,1936.6
2015-11-14,2535.4610000000002,0.981,1763.9
2015-11-15,1861.149,0.07,206.7
2015-11-16,4160.457,14.911999999999999,2334.8
2015-11-17,4156.476,15.746,2149.5
2015-11-18,4116.922,16.789,2197.1
2015-11-19,4391.386,16.147,2283.6
2015-11-20,3940.958,14.379,3016.0
2015-11-21,1899.475,0.161,234.3
2015-11-22,1978.101,0.271,231.4
2015-11-23,4335.758,15.688,5723.0
2015-11-24,4400.728,16.621,5277.3
2015-11-25,4233.557,16.24,2856.4
2015-11-26,4227.929,16.564,2672.2
2015-11-27,4044.8940000000002,8.096,2445.8
2015-11-28,1963.645,9.648,225.70000000000002
2015-11-29,1793.664,9.648,223.2
2015-11-30,4115.82,9.696000000000002,4288.049
2015-12-01,4021.13,9.696000000000002,3303.5950000000003
2015-12-02,3967.88,13.226,3029.086
2015-12-03,4115.18,14.21,2691.4700000000003
2015-12-04,3909.06,2.331,3363.545
2015-12-05,1887.4,0.334,224.028
2015-12-06,1869.28,0.26,217.716
2015-12-07,3964.77,12.055,2044.633
2015-12-08,4015.31,11.88,3022.776
2015-12-09,4012.84,7.862,3328.837
2015-12-10,4092.36,13.11,2871.322
2015-12-11,3942.77,11.469,2991.216
2015-12-12,1941.6399999999999,0.06,217.718
2015-12-13,1965.86,0.0,227.184
2015-12-14,4013.09,0.0,4079.8
2015-12-15,4078.4,0.0,3489.759
2015-12-16,3889.68,0.0,2871.321
2015-12-17,3931.31,0.0,2735.638
2015-12-18,3545.82,0.0,2827.145
2015-12-19,1741.53,0.0,208.248
2015-12-20,1729.79,0.0,214.56
2015-12-21,3284.5099999999998,0.0,4502.608
2015-12-22,3056.22,0.0,3366.699
2015-12-23,2528.21,0.0,3224.714
2015-12-24,1618.76,0.0,861.393
2015-12-25,1630.91,0.0,1293.671
2015-12-26,1485.68,0.0,208.25
2015-12-27,1515.5,0.0,205.094
2015-12-28,1500.72,0.0,211.404
2015-12-29,1500.22,0.0,214.56199999999998
2015-12-30,1513.664,0.0,222.762
2015-12-31,1579.378,0.0,1597.211
2016-01-01,1702.538,0.0,1966.3799999999999
2016-01-02,1446.6299999999999,0.0,211.404
2016-01-03,1668.92,0.0,7020.536
2016-01-04,3560.44,5.633,7787.274
2016-01-05,3831.98,8.407,6152.829
2016-01-06,3743.44,8.996,5480.748
2016-01-07,3759.68,10.166,5714.241
2016-01-08,3492.41,7.64,4900.176
2016-01-09,2749.0,1.342,4436.344
2016-01-10,2174.9900000000002,0.301,4581.488
2016-01-11,4133.41,14.78,4814.984
2016-01-12,4160.21,17.284,5086.333
2016-01-13,3970.87,9.959,4127.124
2016-01-14,4248.654,13.3,4205.003
2016-01-15,4072.161,9.771,4345.836
2016-01-16,2320.46,0.13,2558.945
2016-01-17,2314.67,0.09,2685.162
2016-01-18,4066.87,11.971,4884.536
2016-01-19,4259.329,12.597,3647.3909999999996
2016-01-20,4158.48,10.551,4013.538
2016-01-21,4139.24,13.81,3467.669
2016-01-22,4163.73,9.43,3650.679
2016-01-23,2259.11,0.22999999999999998,1249.5
2016-01-24,2216.26,0.16,220.874
2016-01-25,4240.13,13.263,3546.555
2016-01-26,4270.11,12.796,3776.89
2016-01-27,4138.67,11.573,3035.397
2016-01-28,4092.42,11.99,3614.3940000000002
2016-01-29,4099.04,11.764,2917.075
2016-01-30,2187.63,0.261,1713.3310000000001
2016-01-31,2209.32,0.161,1684.932
2016-02-01,4146.47,13.213000000000001,3707.474
2016-02-02,4105.32,14.98,3713.784
2016-02-03,4167.69,14.729,4095.575
2016-02-04,4175.52,17.49,3597.0389999999998
2016-02-05,3985.78,12.231,2748.264
2016-02-06,2405.0,0.616,277.671
2016-02-07,2126.13,0.418,1896.339
2016-02-08,4289.15,13.004,5173.108
2016-02-09,4124.18,14.286,4466.324
2016-02-10,4056.94,13.143,3817.908
2016-02-11,3927.88,15.522,3861.859
2016-02-12,3922.59,14.77,3912.799
2016-02-13,2057.16,5.6610000000000005,2817.683
2016-02-14,2083.33,7.7410000000000005,2893.407
2016-02-15,4075.96,7.279,4597.266
2016-02-16,4080.13,16.143,4262.805
2016-02-17,4262.93,8.057,4139.747
2016-02-18,3760.416,0.0,169.229
2016-02-19,4149.984,0.0,1607.216
2016-02-20,2452.23,0.0,2016.234
2016-02-21,2065.38,0.0,0.0
2016-02-22,4065.96,0.0,2805.058
2016-02-23,4182.52,9.169,4146.061
2016-02-24,4014.86,12.483,3893.635
2016-02-25,3986.27,13.609,3587.572
2016-02-26,3973.61,11.251,3600.191
2016-02-27,2091.91,0.181,1975.219
2016-02-28,2076.44,0.33,2259.193
2016-02-29,3849.66,10.949,4351.153
2016-03-01,4067.38,11.498,3827.375
2016-03-02,4131.9,11.363,4316.445
2016-03-03,4118.2,13.048,3928.346
2016-03-04,3670.51,9.831,4035.623
2016-03-05,1994.93,0.179,2464.2889999999998
2016-03-06,2058.67,0.21,2953.364
2016-03-07,3931.11,13.759,4306.982
2016-03-08,4304.17,14.272,4231.256
2016-03-09,4286.67,14.843,3811.6
2016-03-10,4252.83,17.225,3660.145
2016-03-11,3693.24,11.399000000000001,3571.8
2016-03-12,2089.44,0.161,1208.482
2016-03-13,1971.61,0.091,1571.3419999999999
2016-03-14,3973.2400000000002,15.531,4224.9439999999995
2016-03-15,4322.52,18.619,3981.984
2016-03-16,4022.47,17.782,3915.7219999999998
2016-03-17,4119.97,12.563,3789.512
2016-03-18,4016.67,11.562,3865.236
2016-03-19,2446.7400000000002,8.127,2972.283
2016-03-20,1960.41,13.647,1830.059
2016-03-21,3434.39,13.707,3716.934
2016-03-22,3606.61,9.734,3344.616
2016-03-23,3466.42,8.242,2956.515
2016-03-24,3504.44,8.911,3295.708
2016-03-25,1913.735,0.11,553.756
2016-03-26,1947.195,0.08,236.652
2016-03-27,1944.76,0.06,1217.948
2016-03-28,1913.26,0.06999999999999999,1258.969
2016-03-29,1921.5,0.08,2136.14
2016-03-30,3087.09,7.46,4685.617
2016-03-31,3135.42,7.481,3436.121
2016-04-01,3127.74,5.898,3455.051
2016-04-02,2018.46,0.06,233.495
2016-04-03,1942.32,0.069,224.028
2016-04-04,3569.79,9.921000000000001,2558.947
2016-04-05,3584.4,11.331000000000001,3101.654
2016-04-06,3609.64,13.535,3404.5660000000003
2016-04-07,3763.5,14.103,3489.754
2016-04-08,3544.05,10.065,3010.151
2016-04-09,2095.24,0.773,828.2669999999999
2016-04-10,2069.9,0.619,1027.052
2016-04-11,3960.91,15.445,2836.612
2016-04-12,4151.04,15.172,2770.352
2016-04-13,3996.5,12.6,1789.056
2016-04-14,4144.54,13.641,2388.561
2016-04-15,3928.66,11.99,2757.731
2016-04-16,2122.71,0.08,1565.027
2016-04-17,2056.46,0.61,1243.189
2016-04-18,4076.4,15.102,3540.2400000000002
2016-04-19,3936.87,19.92,2038.325
2016-04-20,3590.66,18.182,476.119
2016-04-21,3880.15,16.264,2051.274
2016-04-22,3892.93,13.228,2640.982
2016-04-23,2044.55,0.132,833.0029999999999
2016-04-24,2081.05,0.069,1041.251
2016-04-25,4124.4,16.772,3862.085
2016-04-26,4123.3,15.36,3795.828
2016-04-27,3994.04,15.598,3537.09
2016-04-28,4028.12,15.879,3581.261
2016-04-29,3726.55,13.447000000000001,3505.534
2016-04-30,2200.5,0.07999999999999999,1407.264
2016-05-01,2235.81,0.08,703.632
2016-05-02,2281.81,0.05,2552.64
2016-05-03,4016.09,14.61,2943.892
2016-05-04,4081.67,14.4,1527.164
2016-05-05,3917.68,14.199,1057.0249999999999
2016-05-06,3872.02,11.629,1082.269
2016-05-07,2271.92,0.27999999999999997,214.56099999999998
2016-05-08,2301.4,0.07,198.783
2016-05-09,4033.14,12.502,933.972
2016-05-10,4135.28,15.761,1050.717
2016-05-11,4053.0099999999998,17.572,1050.717
2016-05-12,3550.65,10.894,1044.408
2016-05-13,3551.17,12.881,1221.106
2016-05-14,2146.81,0.26,520.626
2016-05-15,2078.8,0.07,754.114
2016-05-16,3234.32,10.891,1240.037
2016-05-17,3341.449,12.08,296.602
2016-05-18,3589.82,11.212,321.846
2016-05-19,3515.46,11.973,328.155
2016-05-20,3367.3,9.775,296.603
2016-05-21,2036.47,0.19899999999999998,217.71599999999998
2016-05-22,2034.48,0.1,214.56
2016-05-23,3256.13,11.011000000000001,283.98199999999997
2016-05-24,3236.45,10.679,302.916
2016-05-25,3461.0,11.23,299.76
2016-05-26,3272.09,10.370000000000001,283.984
2016-05-27,3021.15,11.177,268.207
2016-05-28,1930.11,0.128,220.87199999999999
2016-05-29,1888.025,2.224,413.339
2016-05-30,1967.345,2.2399999999999998,429.113
2016-05-31,2067.35,0.211,236.652
2016-06-01,3206.27,7.658,283.984
2016-06-02,3022.599,7.039,930.8190000000001
2016-06-03,2913.24,7.708,741.503
2016-06-04,1913.7,0.13,224.028
2016-06-05,1896.69,0.07,217.71599999999998
2016-06-06,2970.99,12.504,265.051
2016-06-07,3149.87,11.424,261.892
2016-06-08,3252.37,8.811,252.428
2016-06-09,3313.07,9.151,255.584
2016-06-10,3385.02,15.0,160.91899999999998
2016-06-11,2425.0099999999998,1.933,34.706
2016-06-12,2340.86,7.395,403.87699999999995
2016-06-13,3375.43,12.759,407.03499999999997
2016-06-14,3352.64,10.344,252.428
2016-06-15,3339.9900000000002,9.451,274.518
2016-06-16,3412.0,8.614,265.05
2016-06-17,3194.3,8.295,274.51599999999996
2016-06-18,2024.38,0.517,205.093
2016-06-19,2025.54,0.436,201.936
2016-06-20,3266.15,7.691,265.05199999999996
2016-06-21,3161.8,7.353,252.42999999999998
2016-06-22,3061.84,8.092,271.358
2016-06-23,3072.69,7.66,290.293
2016-06-24,2646.01,11.499,422.812
2016-06-25,1643.79,9.939,791.9649999999999
2016-06-26,1699.24,7.915,795.121
2016-06-27,2854.87,8.347,403.884
2016-06-28,2980.32,7.801,261.89799999999997
2016-06-29,3060.52,7.709,287.137
2016-06-30,2957.89,6.489,258.74
2016-07-01,2833.05,5.992,252.426
2016-07-02,1938.14,0.702,220.87199999999999
2016-07-03,1605.279,0.09,211.404
2016-07-04,2813.58,6.88,249.275
2016-07-05,2799.07,7.069,252.42999999999998
2016-07-06,2564.13,6.918,268.202
2016-07-07,2663.649,7.46,255.583
2016-07-08,2521.49,6.607,249.27599999999998
2016-07-09,1577.15,0.868,217.71599999999998
2016-07-10,1592.73,0.56,211.404
2016-07-11,2503.36,7.506,261.896
2016-07-12,2750.99,10.013,258.738
2016-07-13,2568.25,8.476,255.582
2016-07-14,2506.93,9.427,249.272
2016-07-15,2554.15,7.191,255.584
2016-07-16,1571.85,0.987,198.78
2016-07-17,1509.02,0.849,195.625
2016-07-18,2385.86,7.05,233.493
2016-07-19,2453.79,7.387,211.40599999999998
2016-07-20,2576.26,6.458,217.715
2016-07-21,2560.57,7.695,274.512
2016-07-22,2493.42,5.4879999999999995,208.249
2016-07-23,1588.83,0.358,186.159
2016-07-24,1638.16,0.232,186.161
2016-07-25,2537.92,6.441,236.65099999999998
2016-07-26,2553.16,6.921,233.495
2016-07-27,2520.88,7.992999999999999,230.339
2016-07-28,2476.44,6.683,236.65099999999998
2016-07-29,2418.809,5.972,249.274
2016-07-30,1533.1399999999999,0.168,198.78
2016-07-31,1579.91,0.113,211.404
2016-08-01,2503.28,7.208,265.051
2016-08-02,2618.32,7.189,242.962
2016-08-03,2661.35,7.299,252.427
2016-08-04,2626.625,7.582,239.80599999999998
2016-08-05,2509.595,6.758,233.49599999999998
2016-08-06,1608.37,10.98,201.93599999999998
2016-08-07,1673.62,0.049,198.78
2016-08-08,2622.46,6.27,72.572
2016-08-09,2588.2,8.307,198.78799999999998
2016-08-10,2632.38,7.58,258.74
2016-08-11,2546.32,7.16,252.427
2016-08-12,2549.77,9.883000000000001,381.78999999999996
2016-08-13,1817.58,2.829,394.406
2016-08-14,1697.18,0.1,195.625
2016-08-15,2677.79,7.19,242.964
2016-08-16,2680.54,8.451,246.11599999999999
2016-08-17,2760.75,9.28,277.67
2016-08-18,2718.18,9.911,280.824
2016-08-19,2530.88,11.558,261.896
2016-08-20,1588.6399999999999,6.2,220.87199999999999
2016-08-21,1478.8799999999999,5.511,205.09199999999998
2016-08-22,2427.68,10.529,242.96099999999998
2016-08-23,2498.56,9.703,239.80499999999998
2016-08-24,2422.4,7.98,432.277
2016-08-25,2438.4,8.561,255.582
2016-08-26,2349.44,7.039,258.735
2016-08-27,1526.8799999999999,0.059,201.93699999999998
2016-08-28,1511.2,0.06,198.78
2016-08-29,1599.52,0.06,195.625
2016-08-30,2288.16,6.532,230.337
2016-08-31,2337.2799999999997,7.691,258.735
